Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Tuition fees up to date,Scholarship holder,Curricular units 2nd sem (enrolled),Curricular units 1st sem (enrolled),Admission grade,Displaced,Previous qualification (grade),Curricular units 2nd sem (evaluations),Application order,Daytime/evening attendance	,Curricular units 2nd sem (credited),Curricular units 1st sem (credited),Curricular units 1st sem (evaluations),GDP,Course,Target
7,13.771428571428572,6,13.731666666666667,1,0,8,7,121.8,1,126.0,10,6,1,0,0,8,1.79,9500,Dropout
5,13.4,8,14.625,1,0,7,10,148.5,0,170.0,7,1,1,5,8,14,-3.12,9070,Dropout
0,0.0,0,0.0,0,0,2,3,109.8,1,130.0,2,1,1,0,0,3,0.32,9147,Dropout
6,12.666666666666666,6,12.666666666666666,1,1,6,6,119.7,1,133.0,7,1,1,0,0,8,3.51,9238,Graduate
6,12.491666666666667,6,12.491666666666667,1,0,8,8,122.0,1,122.0,11,1,1,0,0,11,-1.7,9500,Graduate
11,14.166666666666666,12,13.666666666666666,1,1,11,12,147.5,1,138.0,12,1,1,4,6,12,3.51,171,Graduate
6,14.5,6,16.0,1,0,6,6,150.8,1,163.0,8,1,1,0,0,13,-4.06,9085,Graduate
6,13.0,6,14.142857142857142,1,0,6,6,150.0,1,150.0,7,1,1,1,2,8,0.79,9085,Graduate
4,13.75,6,11.833333333333334,1,1,6,6,131.5,0,133.1,9,1,0,0,0,9,2.02,8014,Graduate
6,13.0,6,12.666666666666666,1,1,6,6,127.2,1,144.0,8,1,1,0,0,6,1.74,9070,Graduate
6,12.666666666666666,6,12.5,1,0,6,6,111.0,1,118.0,6,1,1,0,0,6,0.32,9070,Graduate
4,11.25,9,10.88888888888889,0,0,10,11,119.9,1,101.0,20,5,1,2,5,16,-3.12,9238,Graduate
0,0.0,1,13.0,1,0,5,6,133.7,1,133.0,10,2,1,0,0,11,0.32,9773,Dropout
6,16.0,6,15.166666666666666,1,0,6,6,140.0,1,133.1,6,1,1,0,0,6,0.79,9670,Graduate
6,12.0,6,12.666666666666666,1,1,6,6,113.9,1,124.0,7,2,1,0,0,8,-1.7,9853,Graduate
0,0.0,0,0.0,1,0,0,0,120.7,1,127.0,0,1,1,0,0,0,0.32,171,Dropout
0,0.0,0,0.0,0,0,5,5,121.8,0,110.0,5,1,0,0,0,5,-1.7,9991,Dropout
0,0.0,0,0.0,1,1,0,0,117.7,1,110.0,0,1,1,0,0,0,1.79,171,Graduate
4,11.5,2,11.0,1,0,5,5,110.0,0,160.0,6,1,1,0,0,8,-4.06,9147,Dropout
6,15.9,6,15.714285714285714,1,0,6,6,134.4,0,120.0,10,1,1,0,0,7,-4.06,9003,Dropout
11,11.636363636363637,11,10.818181818181818,1,0,14,15,125.3,0,133.1,15,1,1,12,11,15,0.32,9147,Dropout
0,0.0,1,12.0,0,0,5,5,119.1,0,132.0,6,1,1,0,0,16,0.79,9147,Dropout
4,11.25,5,12.6,1,0,6,6,146.0,0,130.0,11,1,1,0,0,8,1.79,9238,Graduate
4,10.75,5,11.6,1,0,5,5,122.0,1,129.0,10,6,1,0,0,8,-3.12,9147,Graduate
1,11.0,1,10.0,0,0,5,5,118.1,1,130.0,14,5,1,0,0,11,3.51,9119,Dropout
0,0.0,1,14.0,1,0,6,6,105.2,0,140.0,6,1,1,0,0,7,-0.92,9670,Dropout
2,12.5,5,12.6,1,1,5,5,123.3,1,131.0,8,5,1,0,0,9,3.51,9119,Dropout
0,0.0,0,0.0,1,0,0,0,124.8,1,129.0,0,1,1,0,0,0,-1.7,171,Dropout
1,12.0,2,11.333333333333334,0,0,5,5,149.4,0,133.1,9,1,0,0,0,11,2.02,9991,Dropout
5,11.4,6,12.666666666666666,1,0,6,6,108.5,0,112.0,7,1,1,0,0,6,-3.12,9254,Graduate
7,11.85625,5,12.87857142857143,1,0,8,7,101.0,0,133.1,15,1,1,0,0,14,-4.06,9500,Graduate
0,0.0,0,0.0,1,0,5,5,112.9,0,123.0,5,1,1,0,0,5,0.32,9085,Dropout
0,0.0,0,0.0,1,0,5,5,134.1,1,125.0,0,1,1,0,0,0,3.51,9147,Dropout
0,0.0,0,0.0,1,1,5,5,101.6,0,133.1,5,1,1,0,0,11,-1.7,9119,Dropout
6,14.0,6,14.166666666666666,1,0,6,6,111.9,1,121.0,6,2,1,0,0,6,0.79,9670,Graduate
4,13.25,5,13.4,1,0,5,5,118.4,1,148.0,7,1,1,0,0,7,3.51,9147,Dropout
4,11.25,5,11.2,1,1,5,5,127.1,1,139.0,13,1,1,0,0,8,-1.7,9147,Graduate
0,0.0,0,0.0,1,0,0,0,120.5,1,125.0,0,3,1,0,0,0,1.79,171,Graduate
5,11.8,6,12.666666666666666,0,0,6,6,136.1,1,128.0,8,4,1,0,0,6,2.02,9070,Dropout
4,11.25,3,12.333333333333334,1,0,5,5,124.0,1,132.0,5,2,1,0,0,7,0.32,9670,Dropout
5,12.0,4,12.25,1,0,5,5,141.6,0,137.0,7,4,1,0,0,7,0.32,9085,Graduate
0,0.0,0,0.0,1,1,0,0,160.0,1,160.0,0,1,1,0,0,0,-4.06,171,Dropout
3,10.333333333333334,3,10.75,1,0,5,5,110.0,0,120.0,9,1,1,0,0,13,-4.06,9147,Dropout
0,0.0,0,0.0,1,0,7,7,100.0,1,134.0,8,1,1,0,0,7,0.79,33,Dropout
0,0.0,0,0.0,0,0,6,6,120.0,0,133.1,6,1,1,0,0,13,-4.06,9670,Dropout
2,11.5,2,11.5,1,0,5,5,140.0,1,140.0,13,1,1,1,1,8,-1.7,9130,Dropout
0,0.0,0,0.0,1,0,0,0,124.3,1,140.0,0,3,1,0,0,0,0.32,171,Graduate
0,0.0,2,10.5,1,0,5,5,118.9,0,122.0,13,1,1,0,0,11,-1.7,9147,Dropout
0,0.0,6,13.5,1,0,6,6,130.2,0,141.0,0,1,1,0,0,6,-1.7,9670,Dropout
0,0.0,1,10.0,0,0,6,6,140.0,0,140.0,6,1,1,0,0,6,-4.06,9070,Dropout
0,0.0,0,0.0,1,0,6,6,130.0,0,133.1,8,1,1,0,0,17,-4.06,9003,Dropout
3,10.666666666666666,1,12.0,1,0,5,5,130.4,1,137.0,7,2,1,0,0,10,0.32,9119,Dropout
5,12.2,4,12.25,1,1,5,5,116.1,1,122.0,5,2,1,0,0,6,-3.12,9670,Dropout
6,11.666666666666666,5,11.4,1,0,7,10,130.0,0,130.0,13,1,1,2,4,21,-4.06,9003,Dropout
0,0.0,0,0.0,0,0,5,5,124.3,1,140.0,5,2,0,0,0,5,-1.7,9991,Dropout
5,14.0,4,14.25,1,0,6,6,125.0,1,125.0,10,6,1,0,0,8,1.74,9670,Graduate
10,14.2,11,14.454545454545457,1,0,11,12,110.0,0,110.0,11,1,0,7,8,12,2.02,8014,Graduate
12,14.461538461538462,12,14.538461538461538,1,0,12,12,115.0,0,133.1,14,1,1,4,8,13,-4.06,9003,Graduate
7,11.95,6,12.733333333333334,1,0,8,7,129.6,0,132.0,10,1,1,0,0,10,-0.92,9500,Graduate
4,13.5,5,13.2,1,0,12,12,128.8,1,122.0,12,1,1,4,4,13,3.51,9070,Dropout
0,0.0,0,0.0,1,0,0,0,144.2,1,155.0,0,3,1,0,0,0,-1.7,171,Graduate
4,12.75,6,12.333333333333334,1,1,6,6,134.0,0,120.0,10,1,1,0,0,7,3.51,9238,Dropout
7,11.25,5,11.2,1,0,9,9,112.0,0,129.0,14,1,1,5,5,9,-1.7,9147,Dropout
6,13.2,6,13.2,1,0,7,7,128.8,1,144.0,7,2,1,0,0,7,0.32,9500,Graduate
5,14.6,5,13.6,1,0,5,5,123.2,1,133.0,6,4,1,0,0,5,3.51,9119,Graduate
2,11.5,0,0.0,1,0,5,5,118.4,0,131.0,10,3,1,0,0,10,0.32,9119,Dropout
5,13.666666666666666,5,12.857142857142858,1,0,6,6,116.2,0,133.1,12,1,1,0,0,11,2.02,9670,Dropout
6,14.0,5,13.5,1,1,6,6,113.5,1,118.0,6,1,1,0,0,9,1.79,9670,Graduate
0,0.0,0,0.0,1,0,6,6,134.8,1,133.1,12,3,1,0,0,12,0.32,9853,Dropout
0,0.0,0,0.0,0,0,0,0,149.9,1,145.0,0,1,1,0,0,0,-0.92,171,Graduate
8,12.82875,8,12.82875,1,1,8,8,119.8,1,125.0,8,1,1,0,0,8,-3.12,9500,Graduate
4,13.75,0,0.0,1,0,5,5,125.0,1,125.0,6,1,1,0,0,6,1.74,9130,Graduate
0,0.0,0,0.0,1,0,8,7,135.1,1,148.0,0,3,1,0,0,0,0.79,9500,Dropout
6,13.166666666666666,6,14.666666666666666,1,0,6,6,138.3,1,139.0,6,4,1,0,0,6,-3.12,9070,Graduate
7,13.937142857142858,7,13.937142857142858,1,0,8,8,122.5,1,130.0,8,2,1,0,0,8,1.74,9500,Graduate
12,14.583333333333334,10,14.7,1,0,12,12,148.0,1,148.0,12,1,1,8,7,12,-4.06,9070,Graduate
5,12.2,6,11.666666666666666,1,0,6,6,126.2,1,130.0,6,2,1,0,0,6,-1.7,9773,Graduate
6,14.85,6,14.85,1,0,7,7,129.8,1,134.0,7,4,1,0,0,7,0.32,9500,Graduate
0,0.0,1,12.0,1,0,5,5,104.0,0,133.1,12,1,1,0,0,11,1.74,9085,Dropout
8,15.622222222222222,7,13.6875,1,0,8,7,126.7,1,137.0,9,4,1,0,0,8,0.79,9500,Dropout
5,11.6,5,12.4,1,0,6,6,120.0,0,130.0,10,1,0,0,0,14,-3.12,8014,Graduate
8,13.5425,7,13.398,1,0,8,7,124.6,0,137.0,8,2,1,0,0,10,-4.06,9500,Graduate
0,0.0,0,0.0,1,0,5,5,127.3,0,140.0,0,1,0,0,0,0,2.02,9991,Dropout
14,11.928571428571429,13,11.76923076923077,1,0,14,15,122.0,1,150.0,17,1,1,12,13,19,-3.12,9147,Graduate
0,0.0,0,0.0,0,0,5,6,125.1,0,130.0,6,1,1,0,0,8,-0.92,9238,Dropout
6,13.0,6,13.285714285714286,1,1,6,6,110.0,1,133.1,11,1,1,0,0,8,2.02,9085,Graduate
6,11.166666666666666,6,11.666666666666666,1,1,6,6,129.8,0,134.0,8,1,1,0,0,6,-4.06,9238,Graduate
5,12.2,6,11.5,1,1,6,6,114.9,0,125.0,9,1,1,0,0,13,2.02,9238,Graduate
6,13.15,6,13.081666666666669,1,1,8,7,125.6,1,141.0,12,1,1,0,0,9,2.02,9500,Graduate
6,13.0,6,12.666666666666666,1,1,6,6,125.1,1,138.0,6,3,1,0,0,6,-4.06,9070,Graduate
0,0.0,3,11.333333333333334,0,0,6,6,115.7,1,116.0,6,1,1,0,0,6,1.79,9773,Dropout
5,13.2,6,13.166666666666666,1,1,6,6,127.2,1,131.0,7,3,1,0,0,6,1.79,9773,Dropout
0,0.0,0,0.0,1,0,6,6,140.0,0,140.0,0,1,1,0,0,0,-1.7,9130,Dropout
5,12.6,5,11.666666666666666,1,0,6,6,140.0,1,140.0,7,1,1,0,0,10,1.79,9003,Graduate
6,13.428571428571429,6,13.5,1,1,6,6,120.4,1,127.0,7,4,1,0,0,6,2.02,9238,Graduate
0,0.0,0,0.0,0,1,6,6,100.0,1,133.1,6,1,1,0,0,7,0.79,9085,Dropout
6,14.142857142857142,6,13.166666666666666,1,1,6,6,113.5,1,117.0,7,1,1,0,0,6,2.02,9238,Graduate
2,12.5,4,12.5,1,0,5,5,132.1,1,150.0,11,1,1,1,4,11,-1.7,9085,Dropout
6,13.0,6,13.375,0,0,6,6,160.0,1,160.0,10,1,1,0,0,10,-0.92,9003,Graduate
6,12.666666666666666,6,13.166666666666666,1,0,6,6,126.3,1,128.0,6,1,1,0,0,6,-4.06,9070,Graduate
7,13.154285714285717,7,13.154285714285717,1,0,8,8,125.8,1,135.0,8,1,1,0,0,8,1.74,9500,Graduate
6,12.833333333333334,6,12.833333333333334,1,1,6,6,142.2,1,139.0,6,3,1,0,0,6,-3.12,9070,Graduate
7,13.142857142857142,7,12.142857142857142,1,0,7,7,119.4,1,125.0,7,2,1,0,0,10,1.79,9853,Graduate
4,13.75,4,13.0,1,0,9,10,120.0,0,120.0,10,1,0,5,6,15,3.51,8014,Dropout
0,0.0,0,0.0,1,0,0,0,148.6,1,130.0,0,2,1,0,0,0,2.02,171,Dropout
0,0.0,5,11.0,1,0,6,6,108.7,1,116.0,12,1,1,0,0,9,2.02,9238,Dropout
2,12.5,3,13.333333333333334,0,0,6,9,124.6,1,140.0,6,1,1,2,3,9,3.51,9238,Dropout
8,13.472,7,14.594444444444443,1,0,8,7,131.0,1,134.0,10,2,1,0,0,9,-4.06,9500,Graduate
3,10.666666666666666,4,11.0,1,0,6,6,130.0,1,130.0,13,1,1,1,2,9,1.79,9130,Dropout
0,0.0,0,0.0,0,0,5,5,116.1,1,122.0,5,1,1,0,0,8,-3.12,9119,Dropout
0,0.0,0,0.0,1,0,6,6,125.6,1,128.0,0,1,1,0,0,6,3.51,9773,Dropout
2,12.0,1,12.0,1,0,5,5,121.3,1,130.0,10,1,1,0,0,9,0.32,9119,Dropout
5,13.2,5,14.0,1,0,5,5,107.4,1,113.0,6,3,1,0,0,8,3.51,9119,Graduate
5,11.8,6,13.571428571428571,1,0,6,6,116.9,0,126.0,7,1,1,0,0,8,3.51,9254,Graduate
0,0.0,0,0.0,1,0,6,6,123.5,1,135.0,6,2,1,0,0,12,-0.92,9670,Dropout
6,13.857142857142858,6,14.25,1,0,6,6,130.5,0,141.0,7,1,1,0,0,8,2.02,9670,Graduate
0,0.0,0,0.0,0,0,6,6,140.0,1,133.1,6,1,1,0,0,7,0.79,9085,Dropout
0,0.0,0,0.0,1,1,6,6,117.1,1,133.1,12,1,1,0,0,12,0.32,9853,Dropout
7,13.542857142857144,7,13.542857142857144,1,1,8,8,127.5,1,144.0,8,1,1,0,0,8,-1.7,9500,Graduate
7,11.714285714285714,9,13.11111111111111,1,1,7,9,126.0,0,140.0,10,1,0,2,3,9,-1.7,8014,Graduate
7,12.142857142857142,9,12.666666666666666,1,0,7,9,113.0,1,100.0,7,1,0,2,3,11,0.32,8014,Graduate
2,10.0,4,10.75,1,0,5,5,130.1,1,135.0,13,1,1,0,0,10,-3.12,9147,Dropout
2,10.0,4,10.75,1,0,10,10,110.0,1,130.0,10,1,0,2,4,14,0.32,9991,Dropout
6,13.333333333333334,6,13.666666666666666,1,0,6,6,135.8,1,147.0,6,3,1,0,0,6,-3.12,9070,Graduate
6,12.833333333333334,6,13.833333333333334,1,0,6,6,126.3,0,149.0,6,1,0,1,0,6,0.32,8014,Graduate
16,13.0,17,13.176470588235292,1,0,18,18,130.0,0,130.0,18,1,1,13,15,18,0.32,9070,Dropout
5,12.6,4,12.75,1,0,6,6,104.0,0,120.0,12,1,0,0,0,8,0.32,8014,Dropout
4,12.0,4,12.0,0,0,7,8,121.0,0,133.1,9,1,0,2,2,12,3.51,8014,Dropout
9,12.555555555555555,9,11.666666666666666,1,0,11,11,130.5,1,149.0,13,1,1,8,8,11,1.74,9238,Graduate
11,16.90909090909091,14,16.5,1,0,11,14,180.0,0,180.0,11,1,0,8,12,14,3.51,8014,Graduate
7,11.77777777777778,9,12.333333333333334,1,0,7,10,112.5,1,110.0,10,1,1,3,8,14,0.32,9238,Graduate
3,11.0,4,11.5,1,0,6,6,111.8,1,117.0,12,1,1,0,0,9,3.51,9238,Dropout
13,12.923076923076923,18,11.894736842105264,1,1,13,18,131.4,1,120.0,13,1,1,12,17,19,-4.06,9003,Graduate
0,0.0,0,0.0,1,0,6,6,144.3,0,160.0,0,1,1,0,0,0,0.79,9238,Dropout
0,0.0,0,0.0,0,0,6,6,115.0,0,100.0,0,1,1,0,0,0,2.02,9254,Dropout
0,0.0,0,0.0,1,0,6,6,168.6,0,160.0,6,1,1,0,0,9,0.79,9003,Dropout
6,14.833333333333334,6,15.166666666666666,1,0,6,6,127.7,1,141.0,6,6,1,0,0,6,-3.12,9773,Graduate
2,13.5,4,11.75,1,0,6,6,150.0,0,130.0,8,1,1,1,2,8,2.02,9130,Dropout
0,0.0,0,0.0,1,0,0,0,135.6,1,130.0,0,1,1,0,0,0,2.02,171,Dropout
3,14.75,3,11.333333333333334,1,0,6,6,100.0,0,133.1,10,1,1,0,0,11,-0.92,9254,Dropout
5,13.2,5,12.6,1,1,6,6,140.0,1,140.0,6,1,1,0,0,10,1.79,9003,Graduate
1,14.0,0,0.0,1,0,5,5,124.1,1,129.0,10,1,1,0,0,10,0.32,9119,Dropout
4,15.5,6,15.5,1,1,6,6,131.6,0,148.0,9,1,1,0,0,8,2.02,9085,Dropout
7,12.365714285714288,7,12.365714285714288,1,0,8,8,129.0,1,143.0,8,3,1,0,0,8,1.74,9500,Graduate
0,0.0,0,0.0,1,0,6,6,110.8,1,116.0,0,1,1,0,0,0,-0.92,9238,Dropout
6,12.333333333333334,4,14.0,1,1,6,6,124.5,0,128.0,9,1,1,0,0,10,-3.12,9773,Graduate
5,11.8,3,12.0,1,0,12,12,100.0,0,120.0,16,1,1,5,3,12,-4.06,9003,Dropout
3,12.0,0,0.0,0,0,5,4,123.8,0,121.0,8,1,1,0,0,4,1.74,9773,Dropout
3,11.333333333333334,4,10.0,0,0,5,5,131.4,0,137.0,7,1,1,0,0,13,-4.06,9147,Dropout
1,10.0,1,10.0,1,0,5,5,118.5,0,115.0,10,1,1,0,0,9,0.32,9147,Dropout
0,0.0,0,0.0,0,0,0,0,122.0,1,129.0,0,2,1,0,0,0,0.32,171,Dropout
0,0.0,3,11.75,1,0,6,6,100.0,1,133.1,10,1,1,0,0,13,0.79,9003,Dropout
1,11.0,1,10.0,1,0,5,5,135.9,1,131.0,7,2,1,0,0,8,0.32,9147,Dropout
5,12.8,3,14.0,1,0,5,5,138.4,0,133.1,5,1,1,0,0,8,0.32,9130,Graduate
0,0.0,0,0.0,0,0,5,5,128.2,0,133.1,5,1,1,0,0,5,0.32,9085,Dropout
0,0.0,3,12.0,0,0,6,6,107.4,1,114.0,15,1,1,0,0,12,-3.12,9773,Dropout
0,0.0,0,0.0,0,0,5,6,129.8,0,127.0,10,1,1,0,0,10,1.74,9773,Dropout
5,11.6,8,11.88888888888889,0,0,8,10,100.0,0,130.0,17,1,1,2,4,19,-4.06,9003,Dropout
6,13.666666666666666,6,13.833333333333334,1,0,6,6,113.0,1,121.0,6,3,1,0,0,6,2.02,9773,Graduate
0,0.0,0,0.0,0,0,5,5,107.0,0,120.0,5,1,0,0,0,5,-1.7,9991,Dropout
5,12.4,5,11.4,0,0,6,6,130.0,0,120.0,9,1,1,0,0,8,1.74,9773,Dropout
2,11.0,0,0.0,1,0,6,6,120.0,1,120.0,8,1,1,1,0,8,-0.92,9003,Dropout
12,10.666666666666666,14,10.642857142857142,1,0,12,17,120.5,1,120.0,12,1,1,12,14,17,-4.06,9003,Dropout
0,0.0,2,11.0,0,0,6,6,120.5,0,133.1,12,1,1,0,0,10,0.32,9238,Dropout
6,16.666666666666668,6,16.833333333333332,1,0,6,6,137.0,1,124.0,6,4,1,0,0,6,3.51,9773,Graduate
5,13.2,6,13.571428571428571,1,0,6,6,115.0,0,150.0,9,1,1,0,0,8,-1.7,9254,Graduate
5,14.375,5,14.714285714285714,1,1,5,5,142.7,0,133.1,14,1,0,0,0,11,-0.92,9991,Graduate
0,0.0,0,0.0,1,0,5,5,116.7,1,116.0,5,1,1,0,0,8,-3.12,9670,Dropout
1,11.0,1,10.0,1,1,5,5,136.1,0,133.1,14,1,0,0,0,14,0.79,9991,Dropout
4,11.75,1,11.0,1,0,6,6,134.3,0,133.1,13,1,1,0,0,15,1.79,9003,Dropout
0,0.0,1,11.0,1,1,6,6,153.0,1,167.0,0,1,1,0,0,6,3.51,9773,Dropout
6,12.833333333333334,5,12.0,1,1,6,6,132.0,0,140.0,6,1,1,0,0,6,-1.7,9773,Graduate
6,11.857142857142858,6,11.125,1,0,6,6,129.6,1,124.0,7,2,1,0,0,10,0.32,9238,Graduate
2,11.5,3,11.333333333333334,0,0,6,6,105.0,0,110.0,8,1,1,0,2,13,0.79,9085,Dropout
0,0.0,2,12.0,1,0,6,6,130.8,0,150.0,12,2,1,0,0,15,1.74,9773,Dropout
0,0.0,0,0.0,1,0,7,7,119.7,0,123.0,7,1,1,0,0,8,0.79,9500,Dropout
7,14.54,7,14.54,1,0,8,8,132.5,0,152.0,8,1,1,0,0,8,1.74,9500,Graduate
4,13.0,6,12.166666666666666,1,0,6,6,130.0,1,130.0,14,1,1,0,0,9,1.79,9003,Graduate
3,11.666666666666666,4,13.5,0,0,5,5,120.0,0,133.1,12,1,1,0,0,13,-3.12,9085,Dropout
5,14.333333333333334,6,14.75,1,0,6,6,150.0,0,133.1,9,1,1,0,0,8,2.02,9670,Graduate
5,11.666666666666666,5,12.375,1,1,5,5,115.6,0,124.0,7,1,1,0,0,8,0.79,9147,Graduate
6,12.733333333333334,6,12.733333333333334,1,0,7,7,119.1,0,119.1,7,2,1,0,0,7,0.32,9500,Graduate
0,0.0,4,12.5,0,0,6,6,123.5,1,128.0,6,2,1,0,0,9,-3.12,9070,Dropout
0,0.0,0,0.0,0,0,5,5,120.0,1,133.1,5,1,1,0,0,5,-1.7,9130,Dropout
0,0.0,0,0.0,1,0,7,7,110.0,1,133.1,7,1,1,0,0,7,0.32,9500,Dropout
7,13.771428571428572,7,13.44285714285714,1,0,8,7,131.4,0,145.0,8,1,1,0,0,7,0.79,9500,Dropout
8,14.2,8,14.2,1,1,8,8,126.8,1,141.0,8,2,1,0,0,8,-3.12,9500,Graduate
6,13.55,6,13.55,1,1,7,7,118.9,1,118.9,7,4,1,0,0,7,0.32,9500,Graduate
5,11.166666666666666,5,11.6,1,0,5,5,160.0,0,160.0,6,1,0,0,0,5,-4.06,9991,Graduate
6,15.285714285714286,6,13.571428571428571,1,0,6,6,115.9,1,111.0,7,5,1,0,0,7,0.79,9773,Graduate
6,15.0,6,13.833333333333334,1,1,6,6,109.3,1,111.0,6,2,1,0,0,6,2.02,9254,Graduate
4,10.857142857142858,4,11.25,0,0,6,6,113.9,1,123.0,9,1,1,0,0,7,1.74,9670,Dropout
4,11.25,5,10.2,1,1,6,6,121.8,1,133.0,9,1,1,0,0,7,1.79,9238,Graduate
7,15.675714285714283,7,15.675714285714283,1,0,8,8,140.0,0,140.0,8,1,1,0,0,8,1.74,9500,Graduate
6,12.0,6,10.833333333333334,1,1,6,6,114.7,0,122.0,8,1,1,0,0,9,2.02,9238,Graduate
5,13.333333333333334,5,13.0,1,0,5,5,136.2,0,139.0,7,1,1,0,0,7,0.32,9085,Graduate
8,14.125,7,12.242857142857144,1,1,8,7,119.5,1,130.0,8,2,1,0,0,7,-4.06,9556,Graduate
4,12.5,4,14.25,1,1,5,5,133.2,1,143.0,7,3,1,0,0,11,-1.7,9147,Graduate
2,10.5,1,12.0,0,0,5,5,110.0,0,110.0,11,1,1,0,0,14,-3.12,9085,Dropout
6,13.183333333333332,6,13.183333333333332,1,1,7,7,130.0,1,140.0,7,1,1,0,0,7,0.32,9500,Graduate
8,12.65125,7,11.9725,1,1,8,7,133.5,1,134.0,8,1,1,0,0,8,-4.06,9500,Graduate
5,12.8,5,12.4,1,0,6,6,120.0,1,130.0,8,1,1,0,0,7,-3.12,9254,Graduate
6,13.9,6,13.9,1,1,7,7,137.3,1,142.0,7,3,1,0,0,7,0.32,9500,Graduate
3,10.666666666666666,3,10.666666666666666,0,0,5,5,130.0,1,140.0,15,1,1,0,0,12,-3.12,9147,Dropout
0,0.0,0,0.0,0,0,8,7,128.0,1,142.0,0,6,1,0,0,14,2.02,9500,Dropout
3,11.333333333333334,6,11.0,1,1,6,6,95.0,0,120.0,14,1,1,0,0,10,1.74,9254,Graduate
7,13.957142857142856,7,13.957142857142856,1,1,8,8,116.0,1,124.0,8,2,1,0,0,8,-1.7,9500,Graduate
6,15.285714285714286,6,13.333333333333334,1,1,6,6,107.5,0,126.6,7,1,1,0,0,8,2.02,9238,Graduate
0,0.0,0,0.0,1,0,5,5,108.4,1,110.0,6,1,1,0,0,5,1.74,9119,Dropout
6,15.5,6,15.714285714285714,1,0,6,6,155.9,0,160.0,7,1,0,2,3,7,0.79,8014,Graduate
5,11.4,5,11.0,1,0,6,6,106.1,1,105.0,9,4,1,0,0,8,0.79,9254,Graduate
4,12.75,4,12.25,1,0,5,5,128.6,1,130.0,7,2,1,0,0,8,0.32,9670,Graduate
8,12.22222222222222,5,12.2,1,0,9,10,140.0,0,140.0,18,1,0,3,4,25,-0.92,9991,Dropout
5,14.0,5,13.0,1,0,5,5,145.0,1,138.0,5,1,1,0,0,6,0.32,9147,Graduate
6,13.0,4,12.0,1,1,6,6,113.0,0,120.0,7,1,0,0,0,11,1.74,8014,Graduate
6,12.333333333333334,6,13.333333333333334,1,0,6,6,137.1,1,135.0,7,1,1,0,0,6,0.32,9853,Graduate
7,12.91,7,12.91,1,0,8,8,120.5,1,121.0,8,1,1,0,0,8,1.74,9500,Graduate
3,11.0,6,11.0,1,1,6,6,125.7,1,126.0,13,5,1,0,0,8,-3.12,9238,Graduate
8,12.93625,6,13.579999999999998,1,1,8,7,125.5,0,132.0,8,4,1,0,0,8,-4.06,9500,Graduate
6,12.5,4,12.4,1,1,6,6,124.5,1,128.0,8,1,1,0,0,10,1.79,9238,Graduate
7,13.0,8,12.88888888888889,1,1,7,9,126.0,0,160.0,9,1,0,2,4,13,0.79,8014,Graduate
8,14.34125,8,14.34125,1,0,8,8,138.5,1,147.0,8,5,1,0,0,8,-3.12,9500,Graduate
5,12.0,6,14.142857142857142,0,0,6,6,122.3,1,130.0,6,2,1,0,0,8,0.79,9773,Dropout
0,0.0,0,0.0,1,1,0,0,126.0,1,134.0,0,6,1,0,0,0,-3.12,171,Graduate
6,14.166666666666666,6,13.333333333333334,1,1,6,6,146.5,0,151.0,6,1,1,0,0,6,-1.7,9773,Graduate
6,12.857142857142858,6,14.5,1,0,6,6,121.9,1,132.0,9,1,1,0,0,8,0.79,9130,Graduate
10,13.4,8,12.666666666666666,1,0,10,10,130.0,0,130.0,12,1,0,5,5,13,2.02,9991,Graduate
0,0.0,0,0.0,1,1,6,6,115.2,1,119.0,6,3,1,0,0,10,-1.7,9670,Dropout
4,11.0,2,12.0,1,0,5,5,108.0,1,106.0,9,1,1,0,0,10,-3.12,9130,Dropout
8,15.127777777777778,7,14.20857142857143,1,0,8,7,128.0,1,138.0,9,2,1,0,0,7,2.02,9500,Graduate
8,15.0125,7,14.30714285714286,1,0,8,7,113.5,1,118.0,8,5,1,0,0,7,1.79,9500,Graduate
0,0.0,0,0.0,1,0,6,7,116.0,1,133.1,6,1,1,0,0,14,2.02,9853,Dropout
4,11.0,6,12.0,1,0,6,6,124.9,1,141.0,12,3,1,0,0,10,-1.7,9238,Graduate
0,0.0,0,0.0,0,0,5,5,140.5,0,180.0,0,1,1,0,0,0,0.79,9147,Dropout
0,0.0,0,0.0,0,0,6,6,179.6,0,180.0,7,1,1,0,0,6,3.51,9003,Dropout
6,14.285714285714286,6,13.857142857142858,1,1,6,6,116.1,1,115.0,7,1,1,0,0,7,0.79,9773,Graduate
0,0.0,0,0.0,1,1,0,0,139.4,1,142.0,0,2,1,0,0,0,-4.06,171,Graduate
0,0.0,0,0.0,1,0,7,7,129.0,1,135.0,0,4,1,0,0,0,-1.7,9556,Dropout
5,13.0,5,11.0,1,1,6,6,135.6,0,150.0,9,1,1,0,0,8,1.79,9670,Graduate
5,14.4,5,13.2,1,1,5,5,147.8,0,153.0,13,1,1,0,0,9,-0.92,9147,Graduate
3,15.333333333333334,6,13.5,1,1,6,6,138.0,1,153.0,6,1,1,0,0,7,3.51,9085,Dropout
0,0.0,0,0.0,1,0,5,5,150.0,0,150.0,0,1,1,0,0,5,-3.12,9147,Dropout
